id,duration,stock_text,voice_text,status
549,2.45,Battery level is 77%.,Power levels. 77 percent.,review
550,2.38,Battery level is 76 percent.,Power levels. 76 percent.,review
551,2.40,Battery level is 75 percent.,Power levels. 75 percent.,review
552,2.35,Battery level is 74 percent.,Power levels. 74 percent.,review
553,2.38,Battery level is 73 percent.,Power levels. 73 percent.,review
554,2.33,Battery level is 72 percent.,Power levels. 72 percent.,review
555,2.35,Battery level is 71 percent.,Power levels. 71 percent.,review
556,2.16,Battery level is 70%.,Power levels. 70 percent.,review
557,2.33,Battery level is 69 percent.,Power levels. 69 percent.,review
558,2.30,Battery level is 68 percent.,Power levels. 68 percent.,review
559,2.40,Battery level is 67%.,Power levels. 67 percent.,review
560,2.35,Battery level is 66 percent.,Power levels. 66 percent.,review
561,2.38,Battery level is 65 percent.,Power levels. 65 percent.,review
562,2.33,Battery level is 64 percent.,Power levels. 64 percent.,review
563,2.35,Battery level is 63 percent.,Power levels. 63 percent.,review
564,2.30,Battery level is 62 percent.,Power levels. 62 percent.,review
565,2.33,Battery level is 61 percent.,Power levels. 61 percent.,review
566,2.14,Battery level is 60%.,Power levels. 60 percent.,review
567,2.30,Battery level is 59%.,Power levels. 59 percent.,review
568,2.30,Battery level is 58%.,Power levels. 58 percent.,review
569,2.40,Battery level is 57%.,Power levels. 57 percent.,review
570,2.33,Battery level is 56 percent.,Power levels. 56 percent.,review
571,2.33,Battery level is 55 percent.,Power levels. 55 percent.,review
572,2.30,Battery level is 54 percent.,Power levels. 54 percent.,review
573,2.30,Battery level is 53 percent.,Power levels. 53 percent.,review
574,2.28,Battery level is 52 percent.,Power levels. 52 percent.,review
575,2.30,Battery level is 51 percent.,Power levels. 51 percent.,review
576,2.11,Battery level is 50 percent.,Power levels. 50 percent.,review
577,2.30,Battery level is 49 percent.,Power levels. 49 percent.,review
578,2.28,Battery level is 48 percent.,Power levels. 48 percent.,review
579,2.38,Battery level is 47 percent.,Power levels. 47 percent.,review
580,2.33,Battery level is 46 percent.,Power levels. 46 percent.,review
581,2.33,Battery level is 45 percent.,Power levels. 45 percent.,review
582,2.30,Battery level is 44 percent.,Power levels. 44 percent.,review
583,2.30,Battery level is 43 percent.,Power levels. 43 percent.,review
584,2.28,Battery level is 42 percent.,Power levels. 42 percent.,review
585,2.28,Battery level is 41 percent.,Power levels. 41 percent.,review
586,2.11,Battery level is 40 percent.,Power levels. 40 percent.,review
587,2.28,Battery level is 39 percent.,Power levels. 39 percent.,review
588,2.23,Battery level is 38 percent.,Power levels. 38 percent.,review
589,2.35,Battery level is 37%.,Power levels. 37 percent.,review
590,2.30,Battery level is 36 percent.,Power levels. 36 percent.,review
591,2.30,Battery level is 35 percent.,Power levels. 35 percent.,review
592,2.28,Battery level is 34 percent.,Power levels. 34 percent.,review
593,2.28,Battery level is 33 percent.,Power levels. 33 percent.,review
594,2.26,Battery level is 32 percent.,Power levels. 32 percent.,review
595,2.28,Battery level is 31 percent.,Power levels. 31 percent.,review
596,2.09,Battery level is 30 percent.,Power levels. 30 percent.,review
597,2.30,Battery level is 29 percent.,Power levels. 29 percent.,review
598,2.26,Battery level is 28 percent.,Power levels. 28 percent.,review
599,2.38,Battery level is 27 percent.,Power levels. 27 percent.,review
600,2.30,Battery level is 26 percent.,Power levels. 26 percent.,review
601,2.30,Battery level is 25 percent.,Power levels. 25 percent.,review
602,2.28,Battery level is 24 percent.,Power levels. 24 percent.,review
603,2.30,Battery level is 23 percent.,Power levels. 23 percent.,review
604,2.28,Battery level is 22 percent.,Power levels. 22 percent.,review
605,2.28,Battery level is 21 percent.,Power levels. 21 percent.,review
606,2.09,Battery level is 20 percent.,Power levels. 20 percent.,review
607,2.23,Battery level is 19 percent.,Power levels. 19 percent.,review
608,2.16,Battery level is 18 percent.,Power levels. 18 percent.,review
609,2.28,Battery level is 17 percent.,Power levels. 17 percent.,review
610,2.23,Battery level is 16 percent.,Power levels. 16 percent.,review
611,2.21,Battery level is 15 percent.,Power levels. 15 percent.,review
612,2.23,Battery level is 14 percent.,Power levels. 14 percent.,review
613,2.21,Battery level is 13 percent.,Power levels. 13 percent.,review
614,2.06,Battery level is 12 percent.,Power levels. 12 percent.,review
615,2.11,Battery level is 11 percent.,Power levels. 11 percent.,review
616,1.99,Battery level is 10 percent.,Alert. Power levels. 10 percent.,review
617,2.04,Battery level is 9 percent.,Alert. Power levels. 9 percent.,review
618,1.97,Battery level is 8 percent.,Alert. Power levels. 8 percent.,review
619,2.09,Battery level is 7%.,Alert. Power levels. 7 percent.,review
620,2.02,Battery level is 6 percent.,Alert. Power levels. 6 percent.,review
621,2.06,Battery level is 5%.,Alert. Power levels. 5 percent.,review
622,2.02,Battery level is 4%.,Alert. Power levels. 4 percent.,review
623,2.02,Battery level is 3%.,Alert. Power levels. 3 percent.,review
624,1.97,Battery level is 2%.,Alert. Power levels. 2 percent.,review
625,2.02,Battery level is 1%.,Alert. Power levels. 1 percent.,review
626,2.14,Battery level is zero percent.,Alert. Power depleted. Shutting down.,review
636,4.46,"The mop is dirty, please move robot to the dock for automatic mop washing.",Alert. The mop is contaminated. Move me to the dock for washing.,review
638,1.61,Resuming auto empty.,Resuming. Auto emptying.,review
