id,duration,stock_text,voice_text,status
531,2.35,Battery level is 95 percent.,"Battery at 95 percent, sir.",review
532,2.30,Battery level is 94 percent.,"Battery at 94 percent, sir.",review
533,2.33,Battery level is 93 percent.,"Battery at 93 percent, sir.",review
534,2.30,Battery level is 92 percent.,"Battery at 92 percent, sir.",review
535,2.30,Battery level is 91 percent.,"Battery at 91 percent, sir.",review
536,2.11,Battery level is 90 percent.,"Battery at 90 percent, sir.",review
537,2.23,Battery level is 89 percent.,"Battery at 89 percent, sir.",review
538,2.21,Battery level is 88%.,"Battery at 88 percent, sir.",review
539,2.30,Battery level is 87 percent.,"Battery at 87 percent, sir.",review
540,2.28,Battery level is 86 percent.,"Battery at 86 percent, sir.",review
541,2.28,Battery level is 85 percent.,"Battery at 85 percent, sir.",review
542,2.23,Battery level is 84 percent.,"Battery at 84 percent, sir.",review
543,2.26,Battery level is 83 percent.,"Battery at 83 percent, sir.",review
544,2.23,Battery level is 82 percent.,"Battery at 82 percent, sir.",review
545,2.23,Battery level is 81 percent.,"Battery at 81 percent, sir.",review
546,2.04,Battery level is 80 percent.,"Battery at 80 percent, sir.",review
547,2.38,Battery level is 79 percent.,"Battery at 79 percent, sir.",review
548,2.33,Battery level is 78 percent.,"Battery at 78 percent, sir.",review
549,2.45,Battery level is 77%.,"Battery at 77 percent, sir.",review
550,2.38,Battery level is 76 percent.,"Battery at 76 percent, sir.",review
551,2.40,Battery level is 75 percent.,"Battery at 75 percent, sir.",review
552,2.35,Battery level is 74 percent.,"Battery at 74 percent, sir.",review
553,2.38,Battery level is 73 percent.,"Battery at 73 percent, sir.",review
554,2.33,Battery level is 72 percent.,"Battery at 72 percent, sir.",review
555,2.35,Battery level is 71 percent.,"Battery at 71 percent, sir.",review
556,2.16,Battery level is 70%.,"Battery at 70 percent, sir.",review
557,2.33,Battery level is 69 percent.,"Battery at 69 percent, sir.",review
558,2.30,Battery level is 68 percent.,"Battery at 68 percent, sir.",review
559,2.40,Battery level is 67%.,"Battery at 67 percent, sir.",review
560,2.35,Battery level is 66 percent.,"Battery at 66 percent, sir.",review
561,2.38,Battery level is 65 percent.,"Battery at 65 percent, sir.",review
562,2.33,Battery level is 64 percent.,"Battery at 64 percent, sir.",review
563,2.35,Battery level is 63 percent.,"Battery at 63 percent, sir.",review
564,2.30,Battery level is 62 percent.,"Battery at 62 percent, sir.",review
565,2.33,Battery level is 61 percent.,"Battery at 61 percent, sir.",review
566,2.14,Battery level is 60%.,"Battery at 60 percent, sir.",review
567,2.30,Battery level is 59%.,"Battery at 59 percent, sir.",review
568,2.30,Battery level is 58%.,"Battery at 58 percent, sir.",review
569,2.40,Battery level is 57%.,"Battery at 57 percent, sir.",review
570,2.33,Battery level is 56 percent.,"Battery at 56 percent, sir.",review
571,2.33,Battery level is 55 percent.,"Battery at 55 percent, sir.",review
572,2.30,Battery level is 54 percent.,"Battery at 54 percent, sir.",review
573,2.30,Battery level is 53 percent.,"Battery at 53 percent, sir.",review
574,2.28,Battery level is 52 percent.,"Battery at 52 percent, sir.",review
575,2.30,Battery level is 51 percent.,"Battery at 51 percent, sir.",review
576,2.11,Battery level is 50 percent.,"Battery at 50 percent, sir.",review
577,2.30,Battery level is 49 percent.,"Battery at 49 percent, sir.",review
578,2.28,Battery level is 48 percent.,"Battery at 48 percent, sir.",review
579,2.38,Battery level is 47 percent.,"Battery at 47 percent, sir.",review
580,2.33,Battery level is 46 percent.,"Battery at 46 percent, sir.",review
581,2.33,Battery level is 45 percent.,"Battery at 45 percent, sir.",review
582,2.30,Battery level is 44 percent.,"Battery at 44 percent, sir.",review
583,2.30,Battery level is 43 percent.,"Battery at 43 percent, sir.",review
584,2.28,Battery level is 42 percent.,"Battery at 42 percent, sir.",review
585,2.28,Battery level is 41 percent.,"Battery at 41 percent, sir.",review
586,2.11,Battery level is 40 percent.,"Battery at 40 percent, sir.",review
587,2.28,Battery level is 39 percent.,"Battery at 39 percent, sir.",review
588,2.23,Battery level is 38 percent.,"Battery at 38 percent, sir.",review
589,2.35,Battery level is 37%.,"Battery at 37 percent, sir.",review
590,2.30,Battery level is 36 percent.,"Battery at 36 percent, sir.",review
591,2.30,Battery level is 35 percent.,"Battery at 35 percent, sir.",review
592,2.28,Battery level is 34 percent.,"Battery at 34 percent, sir.",review
593,2.28,Battery level is 33 percent.,"Battery at 33 percent, sir.",review
594,2.26,Battery level is 32 percent.,"Battery at 32 percent, sir.",review
595,2.28,Battery level is 31 percent.,"Battery at 31 percent, sir.",review
596,2.09,Battery level is 30 percent.,"Battery at 30 percent, sir.",review
597,2.30,Battery level is 29 percent.,"Battery at 29 percent, sir.",review
598,2.26,Battery level is 28 percent.,"Battery at 28 percent, sir.",review
599,2.38,Battery level is 27 percent.,"Battery at 27 percent, sir.",review
600,2.30,Battery level is 26 percent.,"Battery at 26 percent, sir.",review
601,2.30,Battery level is 25 percent.,"Battery at 25 percent, sir.",review
602,2.28,Battery level is 24 percent.,"Battery at 24 percent, sir.",review
603,2.30,Battery level is 23 percent.,"Battery at 23 percent, sir.",review
604,2.28,Battery level is 22 percent.,"Battery at 22 percent, sir.",review
605,2.28,Battery level is 21 percent.,"Battery at 21 percent, sir.",review
606,2.09,Battery level is 20 percent.,"Battery at 20 percent, sir.",review
607,2.23,Battery level is 19 percent.,"Battery at 19 percent, sir.",review
608,2.16,Battery level is 18 percent.,"Battery at 18 percent, sir.",review
609,2.28,Battery level is 17 percent.,"Battery at 17 percent, sir.",review
610,2.23,Battery level is 16 percent.,"Battery at 16 percent, sir.",review
611,2.21,Battery level is 15 percent.,"Battery at 15 percent, sir.",review
612,2.23,Battery level is 14 percent.,"Battery at 14 percent, sir.",review
613,2.21,Battery level is 13 percent.,"Battery at 13 percent, sir.",review
614,2.06,Battery level is 12 percent.,"Battery at 12 percent, sir.",review
615,2.11,Battery level is 11 percent.,"Battery at 11 percent, sir.",review
616,1.99,Battery level is 10 percent.,"Battery at 10 percent, sir. Rather low.",review
617,2.04,Battery level is 9 percent.,"Battery at 9 percent, sir. Rather low.",review
618,1.97,Battery level is 8 percent.,"Battery at 8 percent, sir. Rather low.",review
619,2.09,Battery level is 7%.,"Battery at 7 percent, sir. Rather low.",review
620,2.02,Battery level is 6 percent.,"Battery at 6 percent, sir. Rather low.",review
621,2.06,Battery level is 5%.,"Battery at 5 percent, sir. Rather low.",review
622,2.02,Battery level is 4%.,"Battery at 4 percent, sir. Rather low.",review
623,2.02,Battery level is 3%.,"Battery at 3 percent, sir. Rather low.",review
624,1.97,Battery level is 2%.,"Battery at 2 percent, sir. Rather low.",review
625,2.02,Battery level is 1%.,"Battery at 1 percent, sir. Rather low.",review
626,2.14,Battery level is zero percent.,"Battery depleted, sir. I'm afraid that's all I have.",review
636,4.46,"The mop is dirty, please move robot to the dock for automatic mop washing.","The mop is dirty, sir. Do move me to the dock for an automatic wash.",review
638,1.61,Resuming auto empty.,"Resuming the auto-empty, sir.",review
