id,duration,stock_text,voice_text,status
509,2.28,"Okay, I've turned down the volume.","Aight, turned the volume down — chill.",review
510,1.99,"Okay, I've ended the work.","Aight, that's the set — we done!",review
511,2.64,"Sorry, I am not performing a task now.","[anxious] I ain't doin' a task right now, cool cat.",review
512,3.70,"Map doesn't include pet furniture yet, please add it in the app.",[anxious] Map's got no pet furniture yet — add it in the app!,review
513,2.81,"Okay, heading to clean around the pet furniture.","Aight, rollin' over to clean 'round the pet furniture!",review
516,1.46,Start finding pets.,"Huntin' for pets — here, kitty kitty!",review
517,3.26,"Find your pets successfully, start returning to charge.",[excited] Found the pets! Rollin' back to charge!,review
518,2.76,"No pets found, start returning to charge.",[anxious] No pets found — bummer. Rollin' back to charge.,review
526,2.28,Battery level is 100 percent.,[excited] Battery at one hundred percent — fully charged and ready to spin!,review
527,2.30,Battery level is 99 percent.,Battery at 99 percent.,review
528,2.28,Battery level is 98 percent.,Battery at 98 percent.,review
529,2.40,Battery level is 97 percent.,Battery at 97 percent.,review
530,2.35,Battery level is 96 percent.,Battery at 96 percent.,review
531,2.35,Battery level is 95 percent.,Battery at 95 percent.,review
532,2.30,Battery level is 94 percent.,Battery at 94 percent.,review
533,2.33,Battery level is 93 percent.,Battery at 93 percent.,review
534,2.30,Battery level is 92 percent.,Battery at 92 percent.,review
535,2.30,Battery level is 91 percent.,Battery at 91 percent.,review
536,2.11,Battery level is 90 percent.,Battery at 90 percent.,review
537,2.23,Battery level is 89 percent.,Battery at 89 percent.,review
538,2.21,Battery level is 88%.,Battery at 88 percent.,review
539,2.30,Battery level is 87 percent.,Battery at 87 percent.,review
540,2.28,Battery level is 86 percent.,Battery at 86 percent.,review
541,2.28,Battery level is 85 percent.,Battery at 85 percent.,review
542,2.23,Battery level is 84 percent.,Battery at 84 percent.,review
543,2.26,Battery level is 83 percent.,Battery at 83 percent.,review
544,2.23,Battery level is 82 percent.,Battery at 82 percent.,review
545,2.23,Battery level is 81 percent.,Battery at 81 percent.,review
546,2.04,Battery level is 80 percent.,Battery at 80 percent.,review
547,2.38,Battery level is 79 percent.,Battery at 79 percent.,review
548,2.33,Battery level is 78 percent.,Battery at 78 percent.,review
549,2.45,Battery level is 77%.,Battery at 77 percent.,review
550,2.38,Battery level is 76 percent.,Battery at 76 percent.,review
551,2.40,Battery level is 75 percent.,Battery at 75 percent.,review
552,2.35,Battery level is 74 percent.,Battery at 74 percent.,review
553,2.38,Battery level is 73 percent.,Battery at 73 percent.,review
554,2.33,Battery level is 72 percent.,Battery at 72 percent.,review
555,2.35,Battery level is 71 percent.,Battery at 71 percent.,review
556,2.16,Battery level is 70%.,Battery at 70 percent.,review
557,2.33,Battery level is 69 percent.,Battery at 69 percent.,review
558,2.30,Battery level is 68 percent.,Battery at 68 percent.,review
559,2.40,Battery level is 67%.,Battery at 67 percent.,review
560,2.35,Battery level is 66 percent.,Battery at 66 percent.,review
561,2.38,Battery level is 65 percent.,Battery at 65 percent.,review
562,2.33,Battery level is 64 percent.,Battery at 64 percent.,review
563,2.35,Battery level is 63 percent.,Battery at 63 percent.,review
564,2.30,Battery level is 62 percent.,Battery at 62 percent.,review
565,2.33,Battery level is 61 percent.,Battery at 61 percent.,review
566,2.14,Battery level is 60%.,Battery at 60 percent.,review
567,2.30,Battery level is 59%.,Battery at 59 percent.,review
568,2.30,Battery level is 58%.,Battery at 58 percent.,review
569,2.40,Battery level is 57%.,Battery at 57 percent.,review
570,2.33,Battery level is 56 percent.,Battery at 56 percent.,review
571,2.33,Battery level is 55 percent.,Battery at 55 percent.,review
572,2.30,Battery level is 54 percent.,Battery at 54 percent.,review
573,2.30,Battery level is 53 percent.,Battery at 53 percent.,review
574,2.28,Battery level is 52 percent.,Battery at 52 percent.,review
575,2.30,Battery level is 51 percent.,Battery at 51 percent.,review
576,2.11,Battery level is 50 percent.,Battery at 50 percent.,review
577,2.30,Battery level is 49 percent.,Battery at 49 percent.,review
578,2.28,Battery level is 48 percent.,Battery at 48 percent.,review
579,2.38,Battery level is 47 percent.,Battery at 47 percent.,review
580,2.33,Battery level is 46 percent.,Battery at 46 percent.,review
581,2.33,Battery level is 45 percent.,Battery at 45 percent.,review
582,2.30,Battery level is 44 percent.,Battery at 44 percent.,review
583,2.30,Battery level is 43 percent.,Battery at 43 percent.,review
584,2.28,Battery level is 42 percent.,Battery at 42 percent.,review
585,2.28,Battery level is 41 percent.,Battery at 41 percent.,review
586,2.11,Battery level is 40 percent.,Battery at 40 percent.,review
587,2.28,Battery level is 39 percent.,Battery at 39 percent.,review
588,2.23,Battery level is 38 percent.,Battery at 38 percent.,review
589,2.35,Battery level is 37%.,Battery at 37 percent.,review
590,2.30,Battery level is 36 percent.,Battery at 36 percent.,review
591,2.30,Battery level is 35 percent.,Battery at 35 percent.,review
592,2.28,Battery level is 34 percent.,Battery at 34 percent.,review
593,2.28,Battery level is 33 percent.,Battery at 33 percent.,review
594,2.26,Battery level is 32 percent.,Battery at 32 percent.,review
595,2.28,Battery level is 31 percent.,Battery at 31 percent.,review
596,2.09,Battery level is 30 percent.,Battery at 30 percent.,review
597,2.30,Battery level is 29 percent.,Battery at 29 percent.,review
598,2.26,Battery level is 28 percent.,Battery at 28 percent.,review
599,2.38,Battery level is 27 percent.,Battery at 27 percent.,review
600,2.30,Battery level is 26 percent.,Battery at 26 percent.,review
601,2.30,Battery level is 25 percent.,Battery at 25 percent.,review
602,2.28,Battery level is 24 percent.,Battery at 24 percent.,review
603,2.30,Battery level is 23 percent.,Battery at 23 percent.,review
604,2.28,Battery level is 22 percent.,Battery at 22 percent.,review
605,2.28,Battery level is 21 percent.,Battery at 21 percent.,review
606,2.09,Battery level is 20 percent.,Battery at 20 percent.,review
607,2.23,Battery level is 19 percent.,Battery at 19 percent.,review
608,2.16,Battery level is 18 percent.,Battery at 18 percent.,review
609,2.28,Battery level is 17 percent.,Battery at 17 percent.,review
610,2.23,Battery level is 16 percent.,Battery at 16 percent.,review
611,2.21,Battery level is 15 percent.,Battery at 15 percent.,review
612,2.23,Battery level is 14 percent.,Battery at 14 percent.,review
613,2.21,Battery level is 13 percent.,Battery at 13 percent.,review
614,2.06,Battery level is 12 percent.,Battery at 12 percent.,review
615,2.11,Battery level is 11 percent.,Battery at 11 percent.,review
616,1.99,Battery level is 10 percent.,[anxious] Battery at 10 percent — gettin' low!,review
617,2.04,Battery level is 9 percent.,[anxious] Battery at 9 percent — gettin' low!,review
618,1.97,Battery level is 8 percent.,[anxious] Battery at 8 percent — gettin' low!,review
619,2.09,Battery level is 7%.,[anxious] Battery at 7 percent — gettin' low!,review
620,2.02,Battery level is 6 percent.,[anxious] Battery at 6 percent — gettin' low!,review
621,2.06,Battery level is 5%.,[anxious] Battery at 5 percent — gettin' low!,review
622,2.02,Battery level is 4%.,[anxious] Battery at 4 percent — gettin' low!,review
623,2.02,Battery level is 3%.,[anxious] Battery at 3 percent — gettin' low!,review
624,1.97,Battery level is 2%.,[anxious] Battery at 2 percent — gettin' low!,review
625,2.02,Battery level is 1%.,[anxious] Battery at 1 percent — gettin' low!,review
626,2.14,Battery level is zero percent.,"[anxious] Battery at zero, cool cat — I'm tapped out!",review
636,4.46,"The mop is dirty, please move robot to the dock for automatic mop washing.",[anxious] My mop's grimy! Roll me to the dock for a wash!,review
638,1.61,Resuming auto empty.,Back to the auto-empty — stand back!,review
