id,duration,stock_text,voice_text,status
532,2.30,Battery level is 94 percent.,Battery's at 94 percent.,review
533,2.33,Battery level is 93 percent.,Battery's at 93 percent.,review
534,2.30,Battery level is 92 percent.,Battery's at 92 percent.,review
535,2.30,Battery level is 91 percent.,Battery's at 91 percent.,review
536,2.11,Battery level is 90 percent.,Battery's at 90 percent.,review
537,2.23,Battery level is 89 percent.,Battery's at 89 percent.,review
538,2.21,Battery level is 88%.,Battery's at 88 percent.,review
539,2.30,Battery level is 87 percent.,Battery's at 87 percent.,review
540,2.28,Battery level is 86 percent.,Battery's at 86 percent.,review
541,2.28,Battery level is 85 percent.,Battery's at 85 percent.,review
542,2.23,Battery level is 84 percent.,Battery's at 84 percent.,review
543,2.26,Battery level is 83 percent.,Battery's at 83 percent.,review
544,2.23,Battery level is 82 percent.,Battery's at 82 percent.,review
545,2.23,Battery level is 81 percent.,Battery's at 81 percent.,review
546,2.04,Battery level is 80 percent.,Battery's at 80 percent.,review
547,2.38,Battery level is 79 percent.,Battery's at 79 percent.,review
548,2.33,Battery level is 78 percent.,Battery's at 78 percent.,review
549,2.45,Battery level is 77%.,Battery's at 77 percent.,review
550,2.38,Battery level is 76 percent.,Battery's at 76 percent.,review
551,2.40,Battery level is 75 percent.,Battery's at 75 percent.,review
552,2.35,Battery level is 74 percent.,Battery's at 74 percent.,review
553,2.38,Battery level is 73 percent.,Battery's at 73 percent.,review
554,2.33,Battery level is 72 percent.,Battery's at 72 percent.,review
555,2.35,Battery level is 71 percent.,Battery's at 71 percent.,review
556,2.16,Battery level is 70%.,Battery's at 70 percent.,review
557,2.33,Battery level is 69 percent.,Battery's at 69 percent.,review
558,2.30,Battery level is 68 percent.,Battery's at 68 percent.,review
559,2.40,Battery level is 67%.,Battery's at 67 percent.,review
560,2.35,Battery level is 66 percent.,Battery's at 66 percent.,review
561,2.38,Battery level is 65 percent.,Battery's at 65 percent.,review
562,2.33,Battery level is 64 percent.,Battery's at 64 percent.,review
563,2.35,Battery level is 63 percent.,Battery's at 63 percent.,review
564,2.30,Battery level is 62 percent.,Battery's at 62 percent.,review
565,2.33,Battery level is 61 percent.,Battery's at 61 percent.,review
566,2.14,Battery level is 60%.,Battery's at 60 percent.,review
567,2.30,Battery level is 59%.,Battery's at 59 percent.,review
568,2.30,Battery level is 58%.,Battery's at 58 percent.,review
569,2.40,Battery level is 57%.,Battery's at 57 percent.,review
570,2.33,Battery level is 56 percent.,Battery's at 56 percent.,review
571,2.33,Battery level is 55 percent.,Battery's at 55 percent.,review
572,2.30,Battery level is 54 percent.,Battery's at 54 percent.,review
573,2.30,Battery level is 53 percent.,Battery's at 53 percent.,review
574,2.28,Battery level is 52 percent.,Battery's at 52 percent.,review
575,2.30,Battery level is 51 percent.,Battery's at 51 percent.,review
576,2.11,Battery level is 50 percent.,Battery's at 50 percent.,review
577,2.30,Battery level is 49 percent.,Battery's at 49 percent.,review
578,2.28,Battery level is 48 percent.,Battery's at 48 percent.,review
579,2.38,Battery level is 47 percent.,Battery's at 47 percent.,review
580,2.33,Battery level is 46 percent.,Battery's at 46 percent.,review
581,2.33,Battery level is 45 percent.,Battery's at 45 percent.,review
582,2.30,Battery level is 44 percent.,Battery's at 44 percent.,review
583,2.30,Battery level is 43 percent.,Battery's at 43 percent.,review
584,2.28,Battery level is 42 percent.,Battery's at 42 percent.,review
585,2.28,Battery level is 41 percent.,Battery's at 41 percent.,review
586,2.11,Battery level is 40 percent.,Battery's at 40 percent.,review
587,2.28,Battery level is 39 percent.,Battery's at 39 percent.,review
588,2.23,Battery level is 38 percent.,Battery's at 38 percent.,review
589,2.35,Battery level is 37%.,Battery's at 37 percent.,review
590,2.30,Battery level is 36 percent.,Battery's at 36 percent.,review
591,2.30,Battery level is 35 percent.,Battery's at 35 percent.,review
592,2.28,Battery level is 34 percent.,Battery's at 34 percent.,review
593,2.28,Battery level is 33 percent.,Battery's at 33 percent.,review
594,2.26,Battery level is 32 percent.,Battery's at 32 percent.,review
595,2.28,Battery level is 31 percent.,Battery's at 31 percent.,review
596,2.09,Battery level is 30 percent.,Battery's at 30 percent.,review
597,2.30,Battery level is 29 percent.,Battery's at 29 percent.,review
598,2.26,Battery level is 28 percent.,Battery's at 28 percent.,review
599,2.38,Battery level is 27 percent.,Battery's at 27 percent.,review
600,2.30,Battery level is 26 percent.,Battery's at 26 percent.,review
601,2.30,Battery level is 25 percent.,Battery's at 25 percent.,review
602,2.28,Battery level is 24 percent.,Battery's at 24 percent.,review
603,2.30,Battery level is 23 percent.,Battery's at 23 percent.,review
604,2.28,Battery level is 22 percent.,Battery's at 22 percent.,review
605,2.28,Battery level is 21 percent.,Battery's at 21 percent.,review
606,2.09,Battery level is 20 percent.,Battery's at 20 percent.,review
607,2.23,Battery level is 19 percent.,Battery's at 19 percent.,review
608,2.16,Battery level is 18 percent.,Battery's at 18 percent.,review
609,2.28,Battery level is 17 percent.,Battery's at 17 percent.,review
610,2.23,Battery level is 16 percent.,Battery's at 16 percent.,review
611,2.21,Battery level is 15 percent.,Battery's at 15 percent.,review
612,2.23,Battery level is 14 percent.,Battery's at 14 percent.,review
613,2.21,Battery level is 13 percent.,Battery's at 13 percent.,review
614,2.06,Battery level is 12 percent.,Battery's at 12 percent.,review
615,2.11,Battery level is 11 percent.,Battery's at 11 percent.,review
616,1.99,Battery level is 10 percent.,Battery's at 10 percent. Running on fumes here.,review
617,2.04,Battery level is 9 percent.,Battery's at 9 percent. Running on fumes here.,review
618,1.97,Battery level is 8 percent.,Battery's at 8 percent. Running on fumes here.,review
619,2.09,Battery level is 7%.,Battery's at 7 percent. Running on fumes here.,review
620,2.02,Battery level is 6 percent.,Battery's at 6 percent. Running on fumes here.,review
621,2.06,Battery level is 5%.,Battery's at 5 percent. Running on fumes here.,review
622,2.02,Battery level is 4%.,Battery's at 4 percent. Running on fumes here.,review
623,2.02,Battery level is 3%.,Battery's at 3 percent. Running on fumes here.,review
624,1.97,Battery level is 2%.,Battery's at 2 percent. Running on fumes here.,review
625,2.02,Battery level is 1%.,Battery's at 1 percent. Running on fumes here.,review
626,2.14,Battery level is zero percent.,Battery's dead. I'm done. Goodnight.,review
636,4.46,"The mop is dirty, please move robot to the dock for automatic mop washing.",My mop's filthy. Roll me to the dock for a wash.,review
638,1.61,Resuming auto empty.,Back to the auto-empty. Cover your ears.,review
